연월,항만,구분,입항_선박수,입항_총톤수,출항_선박수,출항_총톤수
202201,부산,연안선,1964,1856924,1899,1801636
202201,삼척,국적선,0,0,0,0
202201,삼척,외국선,0,0,0,0
202201,삼척,연안선,80,386471,77,371684
202201,삼천포,국적선,1,43956,1,43956
202201,삼천포,외국선,10,609340,9,529781
202201,삼천포,연안선,53,54816,53,50032
202201,서귀포,국적선,0,0,0,0
202201,서귀포,외국선,0,0,0,0
202201,서귀포,연안선,423,156668,422,155678
202201,속초,국적선,0,0,0,0
202201,속초,외국선,5,3468,5,3178
202201,속초,연안선,5,6184,5,6184
202201,여수,국적선,20,525616,19,511538
202201,여수,외국선,407,17939411,409,17953287
202201,여수,연안선,565,275661,561,273820
202201,옥계,국적선,4,5520,4,5520
202201,옥계,외국선,4,41975,4,41975
202201,옥계,연안선,70,290141,72,287047
202201,옥포,국적선,8,21625,9,137204
202201,옥포,외국선,6,44084,7,97657
202201,옥포,연안선,174,242063,171,227511
202201,완도,국적선,0,0,0,0
202201,완도,외국선,0,0,0,0
202201,완도,연안선,165,1254049,165,1257647
202201,울산,국적선,245,1856592,253,1775762
202201,울산,외국선,676,15906270,696,16659623
202201,울산,연안선,1270,1707393,1272,1680284
202201,인천,국적선,77,1142442,79,1158484
202201,인천,외국선,505,12948547,525,13677529
202201,인천,연안선,666,2350044,630,2042668
202201,장항,국적선,0,0,0,0
202201,장항,외국선,12,40967,10,33949
202201,장항,연안선,25,30588,24,28599
202201,제주,국적선,0,0,0,0
202201,제주,외국선,2,95166,2,95166
202201,제주,연안선,508,4786682,502,4761165
202201,진해,국적선,2,3046,2,3046
202201,진해,외국선,14,65078,16,110834
202201,진해,연안선,110,165524,105,146198
202201,태안,국적선,0,0,1,43956
202201,태안,외국선,14,893128,13,767652
202201,태안,연안선,19,12550,19,12550
202201,통영,국적선,30,8899,30,8838
202201,통영,외국선,43,70484,42,58590
202201,통영,연안선,39,7942,40,8536
202201,평택.당진,국적선,61,1113419,61,1059426
202201,평택.당진,외국선,392,10682414,392,10823645
202201,평택.당진,연안선,319,744037,320,773711
202201,포항,국적선,36,213027,42,291850
202201,포항,외국선,152,3684370,163,4072846
202201,포항,연안선,258,636763,256,625626
202201,하동,국적선,0,0,0,0
202201,하동,외국선,5,399464,5,354775
202201,하동,연안선,9,7864,8,5072
202201,호산,국적선,3,224190,3,224190
202201,호산,외국선,9,735514,10,779000
202201,호산,연안선,5,5578,5,5578
202202,경인,국적선,0,0,0,0
202202,경인,외국선,5,27566,4,22316
202202,경인,연안선,18,17805,17,19463
202202,고현,국적선,14,113865,17,133093
202202,고현,외국선,1,2721,1,2721
202202,고현,연안선,92,105794,90,101306
202202,광양,국적선,248,2381904,261,2405894
202202,광양,외국선,647,18232554,650,18250029
202202,광양,연안선,900,2233085,903,2261584
202202,군산,국적선,20,370744,20,386138
202202,군산,외국선,137,3716064,136,3368619
202202,군산,연안선,116,254458,113,253878
202202,기타,국적선,0,0,0,0
202202,기타,외국선,0,0,0,0
202202,기타,연안선,101,537888,8,260091
202202,대산,국적선,62,309040,49,238262
202202,대산,외국선,155,5097594,144,4569286
202202,대산,연안선,296,723101,309,801548
202202,동해.묵호,국적선,12,158215,8,156654
202202,동해.묵호,외국선,66,666239,69,733592
202202,동해.묵호,연안선,150,825348,157,857777
202202,마산,국적선,42,564454,43,557760
202202,마산,외국선,88,2300416,84,2237355
202202,마산,연안선,287,534141,291,543446
202202,목포,국적선,7,212433,9,250527
202202,목포,외국선,51,1434050,49,1466866
202202,목포,연안선,493,1277034,498,1459355
202202,보령,국적선,1,85386,1,85386
202202,보령,외국선,15,1203705,13,1094481
202202,보령,연안선,25,249626,25,249786
202202,부산,국적선,387,4183574,393,4207720
202202,부산,외국선,1205,38951160,1213,38443858
202202,부산,연안선,1623,1571182,1673,1569134
202202,삼척,국적선,0,0,0,0
202202,삼척,외국선,0,0,0,0
202202,삼척,연안선,77,360402,75,362339
202202,삼천포,국적선,2,87912,2,87912
202202,삼천포,외국선,11,447318,10,446779
202202,삼천포,연안선,68,58065,68,57602
202202,서귀포,국적선,0,0,0,0
202202,서귀포,외국선,0,0,0,0
202202,서귀포,연안선,360,101902,361,104243
202202,속초,국적선,0,0,0,0
202202,속초,외국선,1,660,2,1437
202202,속초,연안선,6,11442,7,11943
202202,여수,국적선,24,398110,25,405900
202202,여수,외국선,322,15212995,319,15106751
202202,여수,연안선,491,241346,491,240510
202202,옥계,국적선,3,4140,3,4140
202202,옥계,외국선,5,47752,4,14526
202202,옥계,연안선,52,233271,54,241548
202202,옥포,국적선,7,15340,6,13497
202202,옥포,외국선,3,11393,4,64966
202202,옥포,연안선,165,204906,165,206435
202202,완도,국적선,0,0,0,0
202202,완도,외국선,0,0,0,0
202202,완도,연안선,115,1037380,115,1039403
202202,울산,국적선,240,1991320,261,2151154
202202,울산,외국선,568,13332977,567,13369890
202202,울산,연안선,1080,1417482,1063,1348349
202202,인천,국적선,82,1467005,82,1442891
202202,인천,외국선,427,9505940,415,9683688
202202,인천,연안선,549,1710985,568,1712437
202202,장승포,국적선,0,0,0,0
202202,장승포,외국선,0,0,0,0
202202,장승포,연안선,1,40,1,40
202202,장항,국적선,0,0,0,0
202202,장항,외국선,6,20791,6,22262
202202,장항,연안선,25,39531,26,43911
202202,제주,국적선,0,0,0,0
202202,제주,외국선,2,9793,2,9793
202202,제주,연안선,425,3983430,434,4024200
202202,진해,국적선,1,1501,1,1501
202202,진해,외국선,18,168214,18,196862
202202,진해,연안선,84,153998,89,162307
202202,태안,국적선,1,43956,1,43956
202202,태안,외국선,9,588264,8,522406
202202,태안,연안선,14,11067,14,11067
202202,통영,국적선,19,3681,20,3885
202202,통영,외국선,27,15201,27,14591
202202,통영,연안선,45,6857,45,6447
202202,평택.당진,국적선,62,1302815,65,1419446
202202,평택.당진,외국선,287,7847267,289,7819622
202202,평택.당진,연안선,249,702198,249,660547
202202,포항,국적선,53,305802,50,248371
202202,포항,외국선,156,3442333,143,3075691
202202,포항,연안선,228,582866,226,574731
202202,하동,국적선,0,0,0,0
202202,하동,외국선,7,493464,6,446416
202202,하동,연안선,9,8836,10,11628
202202,호산,국적선,1,38853,1,38853
202202,호산,외국선,10,784414,10,735219
202202,호산,연안선,12,8653,11,7064
202203,경인,국적선,0,0,0,0
202203,경인,외국선,7,33732,8,38982
202203,경인,연안선,10,17091,9,14575
202203,고현,국적선,11,85717,12,91057
202203,고현,외국선,0,0,1,65548
202203,고현,연안선,112,127399,115,129552
202203,광양,국적선,261,2308906,260,2300974
202203,광양,외국선,711,21114833,703,20592220
202203,광양,연안선,996,2775799,986,2779179
202203,군산,국적선,30,511135,28,439009
202203,군산,외국선,139,3463929,151,3765714
202203,군산,연안선,139,284724,141,282211
202203,기타,국적선,0,0,0,0
202203,기타,외국선,0,0,0,0
202203,기타,연안선,53,677524,5,468849
202203,대산,국적선,74,507121,65,439186
202203,대산,외국선,169,5040761,175,5327346
202203,대산,연안선,366,854268,381,974368
202203,동해.묵호,국적선,13,193428,6,83183
202203,동해.묵호,외국선,75,867863,73,800484
202203,동해.묵호,연안선,211,994808,207,1017051
202203,마산,국적선,43,662971,44,676498
202203,마산,외국선,117,3600976,114,3625692
202203,마산,연안선,339,655222,348,655278
202203,목포,국적선,13,198744,13,247712
202203,목포,외국선,60,1729928,63,2081868
202203,목포,연안선,660,1867066,663,1943204
202203,보령,국적선,2,151820,2,151820
202203,보령,외국선,19,1605493,20,1698724
202203,보령,연안선,31,170458,32,170594
202203,부산,국적선,438,4136392,432,3925168
202203,부산,외국선,1410,43315489,1406,43454066
202203,부산,연안선,2009,1904757,2032,1897242
202203,삼척,국적선,0,0,0,0
202203,삼척,외국선,0,0,0,0
202203,삼척,연안선,94,442544,98,453278
202203,삼천포,국적선,2,54509,2,54509
202203,삼천포,외국선,12,632976,12,581669
202203,삼천포,연안선,82,57063,84,62818
202203,서귀포,국적선,0,0,0,0
202203,서귀포,외국선,0,0,0,0
202203,서귀포,연안선,179,90436,179,91737
202203,속초,국적선,0,0,0,0
202203,속초,외국선,14,10399,13,9912
202203,속초,연안선,12,26924,12,26924
202203,여수,국적선,35,473197,37,461971
202203,여수,외국선,352,17313919,352,17183427
202203,여수,연안선,548,307690,542,298034
202203,옥계,국적선,2,2760,2,2760
202203,옥계,외국선,4,70423,3,68240
202203,옥계,연안선,82,274521,76,268205
202203,옥포,국적선,7,92141,8,93984
202203,옥포,외국선,4,24124,4,83551
202203,옥포,연안선,184,234956,183,228642
202203,완도,국적선,0,0,0,0
202203,완도,외국선,0,0,0,0
202203,완도,연안선,120,949106,121,967575
202203,울산,국적선,266,1770970,269,1932741
202203,울산,외국선,655,14769913,660,15575772
202203,울산,연안선,1256,1634502,1266,1561281
202203,인천,국적선,86,1430934,93,1434463
202203,인천,외국선,552,13037930,546,12654183
202203,인천,연안선,758,2064996,758,2071807
202203,장승포,국적선,0,0,0,0
202203,장승포,외국선,0,0,0,0
202203,장승포,연안선,2,369,2,369
202203,장항,국적선,0,0,0,0
202203,장항,외국선,4,10206,6,15753
202203,장항,연안선,32,54278,33,50835
202203,제주,국적선,0,0,0,0
202203,제주,외국선,1,1997,1,1997
202203,제주,연안선,478,4272226,479,4274603
202203,진해,국적선,1,1125,1,1125
202203,진해,외국선,23,237471,21,153637
202203,진해,연안선,120,150180,118,160159
202203,태안,국적선,2,87651,1,43956
202203,태안,외국선,9,503354,10,613516
202203,태안,연안선,18,13232,18,13232
202203,통영,국적선,22,8068,19,4221
202203,통영,외국선,28,13247,30,27857
202203,통영,연안선,38,6807,39,7149
202203,평택.당진,국적선,62,923177,59,816654
202203,평택.당진,외국선,386,11325153,382,10856425
202203,평택.당진,연안선,314,753714,316,781443
202203,포항,국적선,54,308702,55,364605
202203,포항,외국선,162,3170513,166,3473926
202203,포항,연안선,295,684298,294,695944
202203,하동,국적선,0,0,0,0
202203,하동,외국선,6,485398,7,581054
202203,하동,연안선,14,11328,14,11328
202203,호산,국적선,4,317053,4,317053
202203,호산,외국선,10,716716,9,687823
202203,호산,연안선,14,20355,15,21175
202204,경인,국적선,0,0,0,0
202204,경인,외국선,5,22411,5,22411
202204,경인,연안선,14,24136,15,24674
202204,고현,국적선,17,139197,17,139195
202204,고현,외국선,0,0,1,80934
202204,고현,연안선,117,157477,112,159279
202204,광양,국적선,245,2182737,247,2204790
202204,광양,외국선,623,17992210,628,18152218
202204,광양,연안선,946,2265375,942,2570026
202204,군산,국적선,30,529857,33,601119
202204,군산,외국선,132,3601429,130,3599112
202204,군산,연안선,150,295338,145,292145
202204,기타,국적선,0,0,0,0
202204,기타,외국선,0,0,0,0
202204,기타,연안선,33,502618,37,474502
202204,대산,국적선,60,454370,54,424979
202204,대산,외국선,165,4728073,168,5259557
202204,대산,연안선,326,953030,324,818497
202204,동해.묵호,국적선,11,214675,5,162094
202204,동해.묵호,외국선,69,585790,73,652019
202204,동해.묵호,연안선,220,966315,223,991089
202204,마산,국적선,48,899176,47,889988
202204,마산,외국선,98,3289539,105,3430962
202204,마산,연안선,320,719369,317,724955
202204,목포,국적선,7,181352,9,188046
202204,목포,외국선,68,1977413,67,2216015
202204,목포,연안선,699,1609463,712,1571791
202204,보령,국적선,1,27306,1,27306
202204,보령,외국선,14,1099657,14,1122338
202204,보령,연안선,21,241680,21,241680
202204,부산,국적선,412,4153347,415,4086806
202204,부산,외국선,1423,44928804,1412,44081416
202204,부산,연안선,1845,1770787,1855,1788453
202204,삼척,국적선,0,0,0,0
202204,삼척,외국선,0,0,0,0
202204,삼척,연안선,117,505264,113,490361
202204,삼천포,국적선,1,43956,1,43956
202204,삼천포,외국선,10,510340,11,592750
202204,삼천포,연안선,87,67738,86,65674
202204,서귀포,국적선,0,0,0,0
202204,서귀포,외국선,0,0,0,0
202204,서귀포,연안선,360,110359,360,110359
202204,속초,국적선,0,0,0,0
202204,속초,외국선,14,9916,13,9120
202204,속초,연안선,13,34007,13,34007
202204,여수,국적선,20,209968,18,208059
202204,여수,외국선,331,15247552,333,15344529
202204,여수,연안선,516,296042,523,277871
202204,옥계,국적선,2,2760,2,2760
202204,옥계,외국선,5,101867,7,137276
202204,옥계,연안선,92,266332,95,269832
202204,옥포,국적선,9,95721,7,51892
202204,옥포,외국선,1,1499,3,123977
202204,옥포,연안선,150,224394,155,229788
202204,완도,국적선,0,0,0,0
202204,완도,외국선,1,2994,2,10583
202204,완도,연안선,73,91341,73,89752
202204,울산,국적선,259,2112176,259,2097992
202204,울산,외국선,600,13550916,608,14034446
202204,울산,연안선,1144,1650432,1129,1639688
202204,인천,국적선,72,948590,75,1021378
202204,인천,외국선,491,10678953,499,10730092
202204,인천,연안선,730,2221260,730,2163029
202204,장항,국적선,0,0,0,0
202204,장항,외국선,10,34504,8,24558
202204,장항,연안선,23,41239,24,45506
202204,제주,국적선,0,0,0,0
202204,제주,외국선,0,0,0,0
202204,제주,연안선,420,3381585,416,3358794
202204,진해,국적선,2,3192,2,3192
202204,진해,외국선,13,83860,13,83878
202204,진해,연안선,129,218028,124,212538
202204,태안,국적선,1,29960,2,73655
202204,태안,외국선,10,577390,11,623192
202204,태안,연안선,12,7197,12,7197
202204,통영,국적선,27,8656,29,11444
202204,통영,외국선,26,41117,27,28823
202204,통영,연안선,33,7507,33,7607
202204,평택.당진,국적선,57,1119975,59,1223713
202204,평택.당진,외국선,359,9558408,364,10060946
202204,평택.당진,연안선,288,729661,289,713608
202204,포항,국적선,56,408937,58,388088
202204,포항,외국선,174,3236985,167,3033295
202204,포항,연안선,290,729944,290,715216
202204,하동,국적선,2,161138,2,161138
202204,하동,외국선,4,294467,4,301914
202204,하동,연안선,11,8384,11,8384
202204,호산,국적선,1,93769,1,93769
202204,호산,외국선,5,365136,7,496360
202204,호산,연안선,10,11392,10,11392
202205,경인,국적선,0,0,0,0
202205,경인,외국선,6,34943,5,29693
202205,경인,연안선,22,25710,20,23413
202205,고현,국적선,16,116924,13,89709
202205,고현,외국선,0,0,1,80934
202205,고현,연안선,107,145257,113,146492
202205,광양,국적선,266,2332839,262,2277032
202205,광양,외국선,691,20276755,693,19948574
202205,광양,연안선,1104,2913152,1110,2985146
202205,군산,국적선,32,463107,33,470540
202205,군산,외국선,150,4381880,155,4567235
202205,군산,연안선,154,340605,151,310736
202205,기타,국적선,0,0,0,0
202205,기타,외국선,0,0,0,0
202205,기타,연안선,46,317456,10,356838
202205,대산,국적선,57,328055,54,299884
